cx,cy,score,rank,bucket,matched_ann_id,matched_category
1284.0,1097.0,1.3709829,0,non_human_findings,-1,0
3885.0,3365.0,1.3640246,1,non_human_findings,-1,0
4447.0,3613.0,1.3258544,2,non_human_findings,-1,0
2897.0,4066.0,1.3223708,3,non_human_findings,-1,0
3804.0,2649.0,1.3167194,4,non_human_findings,-1,0
3604.0,3979.0,1.2959235,5,non_human_findings,-1,0
1952.0,3082.0,1.2843516,6,human_correct_label,6334,1
4952.0,3279.0,1.2795736,7,non_human_findings,-1,0
4223.0,972.0,1.2782924,8,non_human_findings,-1,0
3716.0,2237.0,1.2775885,9,non_human_findings,-1,0
3922.0,4796.0,1.2690408,10,human_rejected_label,6394,2
4877.0,2447.0,1.2683951,11,non_human_findings,-1,0
2653.0,355.0,1.2605847,12,non_human_findings,-1,0
5020.0,3494.0,1.2579392,13,non_human_findings,-1,0
3768.0,3365.0,1.2493911,14,non_human_findings,-1,0
4431.0,3333.0,1.2453437,15,non_human_findings,-1,0
4449.0,2701.0,1.2427634,16,non_human_findings,-1,0
6407.0,4604.0,1.2407588,17,non_human_findings,-1,0
4912.0,4252.0,1.2370209,18,non_human_findings,-1,0
3570.0,4044.0,1.2324733,19,non_human_findings,-1,0
5768.0,3753.0,1.2322288,20,non_human_findings,-1,0
3692.0,3413.0,1.226848,21,non_human_findings,-1,0
1768.0,4119.0,1.222615,22,non_human_findings,-1,0
4452.0,924.0,1.2201515,23,non_human_findings,-1,0
2974.0,985.0,1.2136981,24,non_human_findings,-1,0
3125.0,4096.0,1.2118917,25,non_human_findings,-1,0
5435.0,2325.0,1.2092564,26,non_human_findings,-1,0
4265.0,4616.0,1.2068318,27,non_human_findings,-1,0
4491.0,3598.0,1.2032663,28,non_human_findings,-1,0
3552.0,2581.0,1.2007143,29,non_human_findings,-1,0
2898.0,4155.0,1.2005656,30,non_human_findings,-1,0
4993.0,2892.0,1.1992183,31,non_human_findings,-1,0
1711.0,1886.0,1.1914167,32,human_rejected_label,6305,2
4567.0,2030.0,1.1891997,33,non_human_findings,-1,0
5294.0,3530.0,1.1873033,34,non_human_findings,-1,0
1415.0,3364.0,1.1865166,35,non_human_findings,-1,0
2677.0,4386.0,1.1849208,36,non_human_findings,-1,0
5751.0,4817.0,1.184734,37,non_human_findings,-1,0
2637.0,1511.0,1.1815435,38,non_human_findings,-1,0
2073.0,322.0,1.1806426,39,non_human_findings,-1,0
4373.0,4708.0,1.1804949,40,non_human_findings,-1,0
5385.0,90.0,1.1791899,41,non_human_findings,-1,0
5615.0,3699.0,1.1784793,42,non_human_findings,-1,0
6456.0,3876.0,1.1749319,43,non_human_findings,-1,0
5303.0,3419.0,1.1737049,44,non_human_findings,-1,0
3109.0,2423.0,1.1726559,45,non_human_findings,-1,0
3716.0,4792.0,1.1695359,46,non_human_findings,-1,0
5977.0,1550.0,1.1674297,47,non_human_findings,-1,0
3834.0,2637.0,1.1660444,48,non_human_findings,-1,0
5787.0,2331.0,1.1652346,49,non_human_findings,-1,0
3192.0,1826.0,1.1629153,50,non_human_findings,-1,0
465.0,2232.0,1.161494,51,human_correct_label,6294,1
3602.0,1936.0,1.159711,52,non_human_findings,-1,0
6151.0,1763.0,1.15806,53,human_correct_label,6292,1
2204.0,2555.0,1.1574204,54,human_rejected_label,6312,2
3996.0,1084.0,1.1569663,55,non_human_findings,-1,0
3332.0,1145.0,1.1531507,56,non_human_findings,-1,0
917.0,1463.0,1.1524509,57,non_human_findings,-1,0
2993.0,2256.0,1.1519924,58,human_correct_label,6310,1
5877.0,3040.0,1.1514778,59,non_human_findings,-1,0
5961.0,830.0,1.1512145,60,non_human_findings,-1,0
3273.0,4862.0,1.1504165,61,non_human_findings,-1,0
3059.0,3407.0,1.1503952,62,non_human_findings,-1,0
3809.0,2030.0,1.1483717,63,non_human_findings,-1,0
4277.0,1312.0,1.1462202,64,human_correct_label,6286,1
4017.0,3085.0,1.1444112,65,non_human_findings,-1,0
2618.0,218.0,1.1441327,66,non_human_findings,-1,0
5593.0,975.0,1.1421572,67,non_human_findings,-1,0
3155.0,3448.0,1.1421181,68,non_human_findings,-1,0
4097.0,2745.0,1.1404035,69,non_human_findings,-1,0
6089.0,2029.0,1.1376965,70,human_correct_label,6322,1
2886.0,3758.0,1.1374118,71,non_human_findings,-1,0
5019.0,1195.0,1.1363965,72,non_human_findings,-1,0
4871.0,3243.0,1.1357696,73,non_human_findings,-1,0
5955.0,4872.0,1.1333318,74,human_correct_label,6398,1
2666.0,824.0,1.1327955,75,human_correct_label,6253,1
2567.0,325.0,1.1325852,76,non_human_findings,-1,0
4189.0,4023.0,1.1306891,77,non_human_findings,-1,0
4366.0,4394.0,1.1298034,78,non_human_findings,-1,0
4184.0,876.0,1.1297938,79,non_human_findings,-1,0
4925.0,3523.0,1.1290668,80,non_human_findings,-1,0
4719.0,1341.0,1.1284432,81,non_human_findings,-1,0
2772.0,2153.0,1.1281698,82,non_human_findings,-1,0
3324.0,4745.0,1.1275578,83,non_human_findings,-1,0
3796.0,192.0,1.1230325,84,non_human_findings,-1,0
3913.0,3342.0,1.1226137,85,non_human_findings,-1,0
5755.0,4325.0,1.1221039,86,non_human_findings,-1,0
1260.0,3419.0,1.1209853,87,non_human_findings,-1,0
2828.0,2456.0,1.1189594,88,non_human_findings,-1,0
5687.0,253.0,1.1187629,89,non_human_findings,-1,0
5587.0,2310.0,1.1185585,90,non_human_findings,-1,0
1374.0,3406.0,1.1183515,91,non_human_findings,-1,0
4480.0,3077.0,1.1182263,92,non_human_findings,-1,0
1373.0,763.0,1.117003,93,non_human_findings,-1,0
3047.0,4832.0,1.1158907,94,non_human_findings,-1,0
1719.0,3037.0,1.1127717,95,non_human_findings,-1,0
1217.0,984.0,1.1127573,96,non_human_findings,-1,0
2077.0,472.0,1.1118445,97,non_human_findings,-1,0
3670.0,3436.0,1.1116927,98,non_human_findings,-1,0
3586.0,3564.0,1.1114686,99,non_human_findings,-1,0
3496.0,3295.0,1.111327,100,non_human_findings,-1,0
1329.0,1725.0,1.1111875,101,non_human_findings,-1,0
1694.0,4631.0,1.1107911,102,non_human_findings,-1,0
2284.0,898.0,1.1103249,103,non_human_findings,-1,0
2142.0,2265.0,1.1099436,104,non_human_findings,-1,0
5186.0,3025.0,1.1098964,105,non_human_findings,-1,0
6440.0,3300.0,1.1074406,106,non_human_findings,-1,0
3640.0,3512.0,1.1055883,107,non_human_findings,-1,0
2440.0,434.0,1.1047632,108,non_human_findings,-1,0
3400.0,3355.0,1.104731,109,non_human_findings,-1,0
3611.0,1488.0,1.1036875,110,non_human_findings,-1,0
3530.0,1112.0,1.102416,111,non_human_findings,-1,0
2135.0,181.0,1.1021681,112,non_human_findings,-1,0
2039.0,1268.0,1.101955,113,non_human_findings,-1,0
5033.0,3908.0,1.1013688,114,non_human_findings,-1,0
3204.0,3495.0,1.100863,115,non_human_findings,-1,0
4369.0,2998.0,1.1006169,116,non_human_findings,-1,0
4963.0,4061.0,1.0997441,117,non_human_findings,-1,0
1651.0,3978.0,1.0995136,118,non_human_findings,-1,0
47.0,3241.0,1.0992987,119,non_human_findings,-1,0
5851.0,4736.0,1.0981926,120,non_human_findings,-1,0
5452.0,3009.0,1.0976573,121,non_human_findings,-1,0
3771.0,1900.0,1.097099,122,non_human_findings,-1,0
3382.0,2544.0,1.0950552,123,non_human_findings,-1,0
3224.0,4036.0,1.0946785,124,non_human_findings,-1,0
1186.0,757.0,1.0939757,125,non_human_findings,-1,0
5121.0,3042.0,1.0936377,126,non_human_findings,-1,0
1982.0,4594.0,1.0929524,127,non_human_findings,-1,0
5515.0,4822.0,1.0921235,128,non_human_findings,-1,0
5663.0,3843.0,1.0920419,129,non_human_findings,-1,0
1993.0,1781.0,1.091781,130,human_rejected_label,6279,2
3398.0,1097.0,1.0915492,131,human_correct_label,6284,1
3323.0,4821.0,1.0913272,132,non_human_findings,-1,0
5007.0,1568.0,1.0905589,133,non_human_findings,-1,0
5466.0,3507.0,1.0899212,134,non_human_findings,-1,0
6536.0,3943.0,1.0895821,135,non_human_findings,-1,0
3606.0,1157.0,1.0892315,136,non_human_findings,-1,0
1322.0,4313.0,1.0885441,137,non_human_findings,-1,0
1330.0,3498.0,1.0874525,138,non_human_findings,-1,0
6062.0,954.0,1.0865363,139,non_human_findings,-1,0
2284.0,3776.0,1.0847291,140,non_human_findings,-1,0
1472.0,3363.0,1.0846341,141,non_human_findings,-1,0
3521.0,3217.0,1.0840733,142,non_human_findings,-1,0
5996.0,3350.0,1.0836493,143,non_human_findings,-1,0
4555.0,326.0,1.0836059,144,non_human_findings,-1,0
5031.0,3066.0,1.0835359,145,non_human_findings,-1,0
5046.0,1220.0,1.0827576,146,non_human_findings,-1,0
3397.0,4421.0,1.0825038,147,non_human_findings,-1,0
5763.0,1735.0,1.0818747,148,non_human_findings,-1,0
4107.0,3285.0,1.0817083,149,non_human_findings,-1,0
4145.0,2933.0,1.081213,150,non_human_findings,-1,0
6228.0,2231.0,1.0803744,151,human_correct_label,6323,1
3892.0,1627.0,1.0800462,152,non_human_findings,-1,0
1313.0,1667.0,1.07977,153,non_human_findings,-1,0
3064.0,4298.0,1.079427,154,non_human_findings,-1,0
1082.0,3429.0,1.0783538,155,non_human_findings,-1,0
716.0,4108.0,1.0777901,156,non_human_findings,-1,0
3733.0,2515.0,1.0775635,157,non_human_findings,-1,0
3272.0,4026.0,1.0774513,158,non_human_findings,-1,0
1998.0,2608.0,1.0771372,159,non_human_findings,-1,0
5049.0,3335.0,1.0764005,160,non_human_findings,-1,0
1623.0,4693.0,1.0756183,161,non_human_findings,-1,0
6460.0,483.0,1.0752271,162,human_correct_label,6275,1
4240.0,1182.0,1.0744003,163,non_human_findings,-1,0
5565.0,625.0,1.0743234,164,non_human_findings,-1,0
1738.0,4654.0,1.0742947,165,non_human_findings,-1,0
4577.0,4814.0,1.0741434,166,non_human_findings,-1,0
4584.0,40.0,1.073848,167,non_human_findings,-1,0
1733.0,4564.0,1.0733148,168,non_human_findings,-1,0
6271.0,2339.0,1.07323,169,non_human_findings,-1,0
4570.0,785.0,1.0729446,170,non_human_findings,-1,0
5875.0,533.0,1.0729,171,non_human_findings,-1,0
3918.0,4534.0,1.0726116,172,non_human_findings,-1,0
3090.0,4262.0,1.0717467,173,non_human_findings,-1,0
3615.0,575.0,1.071424,174,non_human_findings,-1,0
4836.0,4487.0,1.0713072,175,non_human_findings,-1,0
2975.0,3985.0,1.070923,176,non_human_findings,-1,0
4408.0,3169.0,1.070114,177,non_human_findings,-1,0
5040.0,4101.0,1.0699242,178,non_human_findings,-1,0
3822.0,3091.0,1.0698638,179,non_human_findings,-1,0
3062.0,2599.0,1.0692383,180,non_human_findings,-1,0
3923.0,1089.0,1.068601,181,non_human_findings,-1,0
2278.0,3877.0,1.0680989,182,non_human_findings,-1,0
2115.0,4006.0,1.0677612,183,non_human_findings,-1,0
3752.0,211.0,1.0677533,184,non_human_findings,-1,0
2546.0,4682.0,1.0672714,185,non_human_findings,-1,0
4564.0,2130.0,1.0672077,186,non_human_findings,-1,0
4190.0,2729.0,1.0666832,187,non_human_findings,-1,0
2995.0,492.0,1.0665433,188,non_human_findings,-1,0
4988.0,3486.0,1.0664169,189,non_human_findings,-1,0
3233.0,652.0,1.0663222,190,non_human_findings,-1,0
4920.0,3153.0,1.0658699,191,non_human_findings,-1,0
6521.0,150.0,1.065439,192,human_rejected_label,6277,2
745.0,4554.0,1.0653284,193,non_human_findings,-1,0
5779.0,3377.0,1.0652648,194,non_human_findings,-1,0
5565.0,3029.0,1.0651406,195,non_human_findings,-1,0
3135.0,4178.0,1.0649043,196,non_human_findings,-1,0
1543.0,3283.0,1.0649004,197,non_human_findings,-1,0
3874.0,549.0,1.0648935,198,non_human_findings,-1,0
3389.0,4893.0,1.0646626,199,non_human_findings,-1,0
5367.0,1535.0,1.0643772,200,non_human_findings,-1,0
4006.0,2453.0,1.0642642,201,non_human_findings,-1,0
4509.0,2522.0,1.0639075,202,non_human_findings,-1,0
6044.0,96.0,1.0635357,203,non_human_findings,-1,0
6143.0,4681.0,1.0634092,204,non_human_findings,-1,0
878.0,1168.0,1.0633358,205,non_human_findings,-1,0
3050.0,1549.0,1.0631995,206,non_human_findings,-1,0
1199.0,1563.0,1.063198,207,non_human_findings,-1,0
1161.0,476.0,1.0628794,208,non_human_findings,-1,0
6032.0,3382.0,1.0626589,209,human_rejected_label,6357,2
5269.0,2314.0,1.0624987,210,non_human_findings,-1,0
2828.0,3498.0,1.0616082,211,non_human_findings,-1,0
5037.0,2839.0,1.0614064,212,non_human_findings,-1,0
2498.0,238.0,1.060771,213,non_human_findings,-1,0
5016.0,2646.0,1.0606438,214,non_human_findings,-1,0
4945.0,4564.0,1.0605476,215,non_human_findings,-1,0
4417.0,4919.0,1.0591998,216,non_human_findings,-1,0
1414.0,1927.0,1.0583808,217,non_human_findings,-1,0
5654.0,502.0,1.0583116,218,non_human_findings,-1,0
1653.0,2130.0,1.0582186,219,non_human_findings,-1,0
3222.0,4731.0,1.0581021,220,non_human_findings,-1,0
3179.0,1685.0,1.0575334,221,non_human_findings,-1,0
2716.0,4308.0,1.0567952,222,non_human_findings,-1,0
3627.0,2070.0,1.0567564,223,non_human_findings,-1,0
6116.0,4588.0,1.0562248,224,non_human_findings,-1,0
1380.0,2932.0,1.0560681,225,human_rejected_label,6332,2
5258.0,4645.0,1.055911,226,non_human_findings,-1,0
6318.0,2536.0,1.055707,227,non_human_findings,-1,0
4381.0,1717.0,1.0546018,228,non_human_findings,-1,0
5075.0,2799.0,1.0539315,229,non_human_findings,-1,0
3084.0,4742.0,1.053809,230,non_human_findings,-1,0
2262.0,1703.0,1.053448,231,non_human_findings,-1,0
6113.0,2950.0,1.0533812,232,non_human_findings,-1,0
3971.0,2290.0,1.0533333,233,non_human_findings,-1,0
3569.0,1453.0,1.053311,234,non_human_findings,-1,0
1765.0,3990.0,1.05268,235,non_human_findings,-1,0
4902.0,2702.0,1.0524037,236,non_human_findings,-1,0
4747.0,1117.0,1.0511051,237,non_human_findings,-1,0
3787.0,3577.0,1.0508326,238,non_human_findings,-1,0
6056.0,3332.0,1.0503855,239,non_human_findings,-1,0
4260.0,4198.0,1.0502009,240,non_human_findings,-1,0
3452.0,3622.0,1.0498521,241,non_human_findings,-1,0
589.0,2395.0,1.0494872,242,non_human_findings,-1,0
5858.0,4427.0,1.0494446,243,non_human_findings,-1,0
6008.0,2485.0,1.0492866,244,non_human_findings,-1,0
5581.0,3693.0,1.0491952,245,non_human_findings,-1,0
1494.0,4026.0,1.0486871,246,non_human_findings,-1,0
1102.0,2.0,1.0484383,247,non_human_findings,-1,0
4774.0,3374.0,1.0479608,248,non_human_findings,-1,0
2661.0,2174.0,1.047229,249,non_human_findings,-1,0
5916.0,4555.0,1.0469754,250,non_human_findings,-1,0
2143.0,3365.0,1.0465287,251,non_human_findings,-1,0
2327.0,1742.0,1.0465168,252,non_human_findings,-1,0
4217.0,83.0,1.0461794,253,non_human_findings,-1,0
3413.0,918.0,1.0457658,254,non_human_findings,-1,0
659.0,3965.0,1.0456427,255,non_human_findings,-1,0
5404.0,3433.0,1.0455849,256,non_human_findings,-1,0
2329.0,3385.0,1.0455762,257,non_human_findings,-1,0
3389.0,484.0,1.0454562,258,non_human_findings,-1,0
6084.0,2689.0,1.0453299,259,non_human_findings,-1,0
3438.0,213.0,1.0452429,260,non_human_findings,-1,0
5283.0,3338.0,1.0438387,261,non_human_findings,-1,0
3257.0,2469.0,1.0437948,262,non_human_findings,-1,0
497.0,496.0,1.0435584,263,non_human_findings,-1,0
1453.0,3147.0,1.0435276,264,non_human_findings,-1,0
6203.0,28.0,1.0428377,265,non_human_findings,-1,0
4380.0,2328.0,1.0428071,266,non_human_findings,-1,0
2708.0,988.0,1.0427886,267,non_human_findings,-1,0
3814.0,1426.0,1.042622,268,non_human_findings,-1,0
6390.0,3448.0,1.0420238,269,human_correct_label,6355,1
5197.0,2296.0,1.0417799,270,non_human_findings,-1,0
4964.0,4016.0,1.0417506,271,non_human_findings,-1,0
2415.0,2255.0,1.0413791,272,non_human_findings,-1,0
5645.0,2561.0,1.0406808,273,non_human_findings,-1,0
1634.0,4216.0,1.0405965,274,non_human_findings,-1,0
3372.0,156.0,1.0402474,275,non_human_findings,-1,0
5047.0,3665.0,1.0401933,276,non_human_findings,-1,0
6465.0,4114.0,1.039782,277,non_human_findings,-1,0
3418.0,4867.0,1.0397668,278,non_human_findings,-1,0
4255.0,1978.0,1.0392996,279,non_human_findings,-1,0
5702.0,2833.0,1.0389566,280,non_human_findings,-1,0
4809.0,3458.0,1.0388409,281,non_human_findings,-1,0
698.0,639.0,1.0387961,282,non_human_findings,-1,0
4096.0,2956.0,1.038774,283,non_human_findings,-1,0
4947.0,1443.0,1.038338,284,non_human_findings,-1,0
1771.0,4183.0,1.0365914,285,non_human_findings,-1,0
1383.0,3230.0,1.0363872,286,non_human_findings,-1,0
5221.0,4380.0,1.036186,287,non_human_findings,-1,0
5437.0,1936.0,1.0355164,288,non_human_findings,-1,0
2310.0,2140.0,1.0354772,289,non_human_findings,-1,0
5513.0,4397.0,1.0352912,290,non_human_findings,-1,0
6166.0,3241.0,1.0349777,291,non_human_findings,-1,0
4861.0,2691.0,1.0349041,292,non_human_findings,-1,0
6045.0,641.0,1.0341115,293,non_human_findings,-1,0
3478.0,192.0,1.0340772,294,non_human_findings,-1,0
3435.0,2247.0,1.0340399,295,human_rejected_label,6314,2
456.0,3757.0,1.033952,296,non_human_findings,-1,0
3858.0,1757.0,1.0339158,297,non_human_findings,-1,0
4988.0,3417.0,1.0338377,298,non_human_findings,-1,0
2017.0,247.0,1.033809,299,non_human_findings,-1,0
5817.0,4221.0,1.0329138,300,non_human_findings,-1,0
3666.0,4740.0,1.0323038,301,non_human_findings,-1,0
5137.0,3343.0,1.0322504,302,non_human_findings,-1,0
3172.0,3368.0,1.031807,303,non_human_findings,-1,0
5994.0,2390.0,1.0314823,304,non_human_findings,-1,0
5711.0,1392.0,1.0311548,305,non_human_findings,-1,0
5068.0,4838.0,1.0311327,306,non_human_findings,-1,0
4404.0,3428.0,1.030933,307,non_human_findings,-1,0
3161.0,3918.0,1.0305727,308,non_human_findings,-1,0
5957.0,4319.0,1.0304112,309,non_human_findings,-1,0
3811.0,536.0,1.0303997,310,non_human_findings,-1,0
4260.0,2735.0,1.0303553,311,non_human_findings,-1,0
4971.0,1239.0,1.0301951,312,non_human_findings,-1,0
2579.0,282.0,1.0299293,313,non_human_findings,-1,0
4286.0,3299.0,1.029804,314,non_human_findings,-1,0
3794.0,2830.0,1.0296906,315,non_human_findings,-1,0
1231.0,1245.0,1.0294857,316,non_human_findings,-1,0
6546.0,2593.0,1.0294341,317,non_human_findings,-1,0
2017.0,1289.0,1.029226,318,non_human_findings,-1,0
2241.0,3239.0,1.0288457,319,non_human_findings,-1,0
3340.0,352.0,1.0287726,320,non_human_findings,-1,0
5212.0,1296.0,1.028481,321,non_human_findings,-1,0
2906.0,2243.0,1.0283997,322,non_human_findings,-1,0
2678.0,1791.0,1.0282326,323,non_human_findings,-1,0
4852.0,1679.0,1.0282204,324,non_human_findings,-1,0
5226.0,3603.0,1.028042,325,non_human_findings,-1,0
4410.0,2024.0,1.0280399,326,non_human_findings,-1,0
1693.0,4432.0,1.0268917,327,non_human_findings,-1,0
3106.0,4926.0,1.0264844,328,non_human_findings,-1,0
3752.0,2036.0,1.0264382,329,non_human_findings,-1,0
2898.0,3492.0,1.0264174,330,non_human_findings,-1,0
2857.0,4051.0,1.0260818,331,non_human_findings,-1,0
5149.0,2484.0,1.0254155,332,human_rejected_label,6319,2
6094.0,347.0,1.0253906,333,non_human_findings,-1,0
1291.0,1035.0,1.0249338,334,non_human_findings,-1,0
3395.0,2138.0,1.0247811,335,non_human_findings,-1,0
3289.0,4775.0,1.0244046,336,non_human_findings,-1,0
5261.0,2108.0,1.023455,337,non_human_findings,-1,0
4629.0,3135.0,1.0233766,338,non_human_findings,-1,0
4511.0,3293.0,1.023342,339,non_human_findings,-1,0
2738.0,2812.0,1.022989,340,non_human_findings,-1,0
679.0,3038.0,1.0228349,341,non_human_findings,-1,0
4398.0,2583.0,1.0225531,342,non_human_findings,-1,0
5886.0,4883.0,1.0224322,343,non_human_findings,-1,0
4130.0,4060.0,1.0222836,344,non_human_findings,-1,0
5396.0,1546.0,1.0219947,345,human_correct_label,6287,1
2940.0,3228.0,1.0217004,346,non_human_findings,-1,0
2581.0,3405.0,1.0214561,347,non_human_findings,-1,0
5990.0,3383.0,1.0212878,348,non_human_findings,-1,0
3272.0,3376.0,1.0210587,349,non_human_findings,-1,0
3833.0,3324.0,1.0210057,350,non_human_findings,-1,0
5345.0,2433.0,1.0206698,351,non_human_findings,-1,0
3236.0,3203.0,1.0205636,352,non_human_findings,-1,0
181.0,3560.0,1.0203757,353,non_human_findings,-1,0
4015.0,3538.0,1.0200058,354,non_human_findings,-1,0
3028.0,3458.0,1.0199308,355,non_human_findings,-1,0
5357.0,4916.0,1.0196683,356,non_human_findings,-1,0
3663.0,3473.0,1.0186771,357,non_human_findings,-1,0
3814.0,4481.0,1.0178719,358,non_human_findings,-1,0
4705.0,353.0,1.017819,359,non_human_findings,-1,0
5098.0,1777.0,1.0175178,360,non_human_findings,-1,0
4252.0,1417.0,1.0174681,361,non_human_findings,-1,0
1259.0,3138.0,1.0170401,362,non_human_findings,-1,0
5215.0,2099.0,1.0168823,363,non_human_findings,-1,0
4830.0,665.0,1.0165122,364,human_rejected_label,6271,2
4111.0,3871.0,1.0163581,365,non_human_findings,-1,0
3493.0,3256.0,1.0163342,366,non_human_findings,-1,0
5151.0,1551.0,1.0162512,367,human_rejected_label,6290,2
4604.0,4436.0,1.016032,368,non_human_findings,-1,0
5117.0,4332.0,1.0158843,369,non_human_findings,-1,0
969.0,2582.0,1.015798,370,non_human_findings,-1,0
4323.0,4264.0,1.0157325,371,non_human_findings,-1,0
5816.0,3028.0,1.0154971,372,non_human_findings,-1,0
3720.0,3769.0,1.0153413,373,non_human_findings,-1,0
1417.0,1406.0,1.0150994,374,non_human_findings,-1,0
3107.0,3457.0,1.0150489,375,non_human_findings,-1,0
5571.0,2730.0,1.0149544,376,non_human_findings,-1,0
4188.0,2509.0,1.0146418,377,non_human_findings,-1,0
2628.0,639.0,1.013801,378,human_rejected_label,6255,2
1261.0,3723.0,1.0137541,379,non_human_findings,-1,0
6060.0,3974.0,1.0136746,380,non_human_findings,-1,0
4251.0,3261.0,1.0134914,381,non_human_findings,-1,0
5061.0,1851.0,1.0133563,382,non_human_findings,-1,0
4994.0,3076.0,1.0133212,383,non_human_findings,-1,0
3637.0,2888.0,1.0131463,384,non_human_findings,-1,0
1776.0,4649.0,1.0125144,385,non_human_findings,-1,0
3694.0,2020.0,1.0118047,386,non_human_findings,-1,0
2028.0,4033.0,1.0114744,387,non_human_findings,-1,0
5235.0,3478.0,1.0111493,388,non_human_findings,-1,0
1649.0,4460.0,1.0107297,389,non_human_findings,-1,0
2835.0,3679.0,1.0104882,390,non_human_findings,-1,0
4631.0,3091.0,1.009957,391,non_human_findings,-1,0
1115.0,4649.0,1.0098869,392,non_human_findings,-1,0
3409.0,3173.0,1.0095277,393,non_human_findings,-1,0
3129.0,3881.0,1.009196,394,non_human_findings,-1,0
1599.0,4669.0,1.0087162,395,non_human_findings,-1,0
5831.0,2548.0,1.0086781,396,non_human_findings,-1,0
2529.0,2837.0,1.0084066,397,non_human_findings,-1,0
3736.0,1793.0,1.0083929,398,non_human_findings,-1,0
2354.0,2140.0,1.0077722,399,non_human_findings,-1,0
5312.0,2638.0,1.0073524,400,non_human_findings,-1,0
4300.0,3429.0,1.0073477,401,non_human_findings,-1,0
2526.0,4802.0,1.0064449,402,non_human_findings,-1,0
100.0,3306.0,1.0064275,403,non_human_findings,-1,0
728.0,4333.0,1.0063987,404,non_human_findings,-1,0
1593.0,1947.0,1.0053627,405,non_human_findings,-1,0
2945.0,4312.0,1.0053607,406,non_human_findings,-1,0
3277.0,4909.0,1.0051695,407,non_human_findings,-1,0
