file_name,arm,metric,tumor_type,decision_grade,method,pool_scope,n_seeds,n_unreached,mean,sd,cv,min,median,max,iqr,worst
002.tiff,blob_native,read_100,human breast cancer,False,-,full,5,5,,,,,,,,
002.tiff,blob_native,read_95,human breast cancer,False,-,full,5,5,,,,,,,,
002.tiff,blob_native,read_50,human breast cancer,False,-,full,5,0,84.2,0.4472135954999579,0.005311325362232279,84.0,84.0,85.0,0.0,85.0
002.tiff,blob_native,n_detections,human breast cancer,False,-,full,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,blob_native,full_list_recall,human breast cancer,False,-,full,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,blob_native,recall_at_250,human breast cancer,False,-,full,5,0,0.775,0.055901699437494734,0.07213122508063836,0.75,0.75,0.875,0.0,0.75
002.tiff,blob_native@matched,read_100,human breast cancer,False,-,matched,5,5,,,,,,,,
002.tiff,blob_native@matched,read_95,human breast cancer,False,-,matched,5,5,,,,,,,,
002.tiff,blob_native@matched,read_50,human breast cancer,False,-,matched,5,0,84.2,0.4472135954999579,0.005311325362232279,84.0,84.0,85.0,0.0,85.0
002.tiff,blob_native@matched,n_detections,human breast cancer,False,-,matched,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,blob_native@matched,full_list_recall,human breast cancer,False,-,matched,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,blob_native@matched,recall_at_250,human breast cancer,False,-,matched,5,0,0.775,0.055901699437494734,0.07213122508063836,0.75,0.75,0.875,0.0,0.75
002.tiff,blob_od,read_100,human breast cancer,False,-,full,5,5,,,,,,,,
002.tiff,blob_od,read_95,human breast cancer,False,-,full,5,5,,,,,,,,
002.tiff,blob_od,read_50,human breast cancer,False,-,full,5,0,14.0,2.7386127875258306,0.1956151991089879,11.0,16.0,16.0,5.0,16.0
002.tiff,blob_od,n_detections,human breast cancer,False,-,full,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,blob_od,full_list_recall,human breast cancer,False,-,full,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,blob_od,recall_at_250,human breast cancer,False,-,full,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,disc_ccoeff,read_100,human breast cancer,False,ccoeff,full,5,0,1416.0,0.0,0.0,1416.0,1416.0,1416.0,0.0,1416.0
002.tiff,disc_ccoeff,read_95,human breast cancer,False,ccoeff,full,5,0,1416.0,0.0,0.0,1416.0,1416.0,1416.0,0.0,1416.0
002.tiff,disc_ccoeff,read_50,human breast cancer,False,ccoeff,full,5,0,156.6,96.39917012090923,0.6155757989840948,51.0,227.0,227.0,176.0,227.0
002.tiff,disc_ccoeff,n_detections,human breast cancer,False,ccoeff,full,5,0,12288.0,0.0,0.0,12288.0,12288.0,12288.0,0.0,12288.0
002.tiff,disc_ccoeff,full_list_recall,human breast cancer,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff,recall_at_250,human breast cancer,False,ccoeff,full,5,0,0.55,0.06846531968814577,0.1244823994329923,0.5,0.5,0.625,0.125,0.5
002.tiff,disc_ccoeff@matched,read_100,human breast cancer,False,ccoeff,matched,5,0,1416.0,0.0,0.0,1416.0,1416.0,1416.0,0.0,1416.0
002.tiff,disc_ccoeff@matched,read_95,human breast cancer,False,ccoeff,matched,5,0,1416.0,0.0,0.0,1416.0,1416.0,1416.0,0.0,1416.0
002.tiff,disc_ccoeff@matched,read_50,human breast cancer,False,ccoeff,matched,5,0,156.6,96.39917012090923,0.6155757989840948,51.0,227.0,227.0,176.0,227.0
002.tiff,disc_ccoeff@matched,n_detections,human breast cancer,False,ccoeff,matched,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,disc_ccoeff@matched,full_list_recall,human breast cancer,False,ccoeff,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff@matched,recall_at_250,human breast cancer,False,ccoeff,matched,5,0,0.55,0.06846531968814577,0.1244823994329923,0.5,0.5,0.625,0.125,0.5
002.tiff,disc_ccoeff_normed,read_100,human breast cancer,False,ccoeff_normed,full,5,0,7233.0,0.0,0.0,7233.0,7233.0,7233.0,0.0,7233.0
002.tiff,disc_ccoeff_normed,read_95,human breast cancer,False,ccoeff_normed,full,5,0,7233.0,0.0,0.0,7233.0,7233.0,7233.0,0.0,7233.0
002.tiff,disc_ccoeff_normed,read_50,human breast cancer,False,ccoeff_normed,full,5,0,4347.8,59.15403621055794,0.013605509961488094,4283.0,4391.0,4391.0,108.0,4391.0
002.tiff,disc_ccoeff_normed,n_detections,human breast cancer,False,ccoeff_normed,full,5,0,14238.0,0.0,0.0,14238.0,14238.0,14238.0,0.0,14238.0
002.tiff,disc_ccoeff_normed,full_list_recall,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff_normed,recall_at_250,human breast cancer,False,ccoeff_normed,full,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_ccoeff_normed@matched,read_100,human breast cancer,False,ccoeff_normed,matched,5,0,7233.0,0.0,0.0,7233.0,7233.0,7233.0,0.0,7233.0
002.tiff,disc_ccoeff_normed@matched,read_95,human breast cancer,False,ccoeff_normed,matched,5,0,7233.0,0.0,0.0,7233.0,7233.0,7233.0,0.0,7233.0
002.tiff,disc_ccoeff_normed@matched,read_50,human breast cancer,False,ccoeff_normed,matched,5,0,4347.8,59.15403621055794,0.013605509961488094,4283.0,4391.0,4391.0,108.0,4391.0
002.tiff,disc_ccoeff_normed@matched,n_detections,human breast cancer,False,ccoeff_normed,matched,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,disc_ccoeff_normed@matched,full_list_recall,human breast cancer,False,ccoeff_normed,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff_normed@matched,recall_at_250,human breast cancer,False,ccoeff_normed,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_ccoeff_normed_od,read_100,human breast cancer,False,ccoeff_normed,full,5,0,178.0,0.0,0.0,178.0,178.0,178.0,0.0,178.0
002.tiff,disc_ccoeff_normed_od,read_95,human breast cancer,False,ccoeff_normed,full,5,0,178.0,0.0,0.0,178.0,178.0,178.0,0.0,178.0
002.tiff,disc_ccoeff_normed_od,read_50,human breast cancer,False,ccoeff_normed,full,5,0,12.6,3.286335345030997,0.26082026547865056,9.0,15.0,15.0,6.0,15.0
002.tiff,disc_ccoeff_normed_od,n_detections,human breast cancer,False,ccoeff_normed,full,5,0,14238.0,0.0,0.0,14238.0,14238.0,14238.0,0.0,14238.0
002.tiff,disc_ccoeff_normed_od,full_list_recall,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff_normed_od,recall_at_250,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff_od,read_100,human breast cancer,False,ccoeff,full,5,0,191.0,0.0,0.0,191.0,191.0,191.0,0.0,191.0
002.tiff,disc_ccoeff_od,read_95,human breast cancer,False,ccoeff,full,5,0,191.0,0.0,0.0,191.0,191.0,191.0,0.0,191.0
002.tiff,disc_ccoeff_od,read_50,human breast cancer,False,ccoeff,full,5,0,14.6,3.286335345030997,0.22509146198842445,11.0,17.0,17.0,6.0,17.0
002.tiff,disc_ccoeff_od,n_detections,human breast cancer,False,ccoeff,full,5,0,12288.0,0.0,0.0,12288.0,12288.0,12288.0,0.0,12288.0
002.tiff,disc_ccoeff_od,full_list_recall,human breast cancer,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccoeff_od,recall_at_250,human breast cancer,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff,read_100,human breast cancer,False,ccoeff,full,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff,read_95,human breast cancer,False,ccoeff,full,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff,read_50,human breast cancer,False,ccoeff,full,1,0,30.0,,,30.0,30.0,30.0,0.0,30.0
002.tiff,lookalike_ccoeff,n_detections,human breast cancer,False,ccoeff,full,1,0,13600.0,,,13600.0,13600.0,13600.0,0.0,13600.0
002.tiff,lookalike_ccoeff,full_list_recall,human breast cancer,False,ccoeff,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff,recall_at_250,human breast cancer,False,ccoeff,full,1,0,0.75,,,0.75,0.75,0.75,0.0,0.75
002.tiff,lookalike_ccoeff@matched,read_100,human breast cancer,False,ccoeff,matched,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff@matched,read_95,human breast cancer,False,ccoeff,matched,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff@matched,read_50,human breast cancer,False,ccoeff,matched,1,0,30.0,,,30.0,30.0,30.0,0.0,30.0
002.tiff,lookalike_ccoeff@matched,n_detections,human breast cancer,False,ccoeff,matched,1,0,8814.0,,,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,lookalike_ccoeff@matched,full_list_recall,human breast cancer,False,ccoeff,matched,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff@matched,recall_at_250,human breast cancer,False,ccoeff,matched,1,0,0.75,,,0.75,0.75,0.75,0.0,0.75
002.tiff,lookalike_ccoeff_normed,read_100,human breast cancer,False,ccoeff_normed,full,1,0,4449.0,,,4449.0,4449.0,4449.0,0.0,4449.0
002.tiff,lookalike_ccoeff_normed,read_95,human breast cancer,False,ccoeff_normed,full,1,0,4449.0,,,4449.0,4449.0,4449.0,0.0,4449.0
002.tiff,lookalike_ccoeff_normed,read_50,human breast cancer,False,ccoeff_normed,full,1,0,333.0,,,333.0,333.0,333.0,0.0,333.0
002.tiff,lookalike_ccoeff_normed,n_detections,human breast cancer,False,ccoeff_normed,full,1,0,14999.0,,,14999.0,14999.0,14999.0,0.0,14999.0
002.tiff,lookalike_ccoeff_normed,full_list_recall,human breast cancer,False,ccoeff_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_normed,recall_at_250,human breast cancer,False,ccoeff_normed,full,1,0,0.375,,,0.375,0.375,0.375,0.0,0.375
002.tiff,lookalike_ccoeff_normed@matched,read_100,human breast cancer,False,ccoeff_normed,matched,1,0,4449.0,,,4449.0,4449.0,4449.0,0.0,4449.0
002.tiff,lookalike_ccoeff_normed@matched,read_95,human breast cancer,False,ccoeff_normed,matched,1,0,4449.0,,,4449.0,4449.0,4449.0,0.0,4449.0
002.tiff,lookalike_ccoeff_normed@matched,read_50,human breast cancer,False,ccoeff_normed,matched,1,0,333.0,,,333.0,333.0,333.0,0.0,333.0
002.tiff,lookalike_ccoeff_normed@matched,n_detections,human breast cancer,False,ccoeff_normed,matched,1,0,8814.0,,,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,lookalike_ccoeff_normed@matched,full_list_recall,human breast cancer,False,ccoeff_normed,matched,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_normed@matched,recall_at_250,human breast cancer,False,ccoeff_normed,matched,1,0,0.375,,,0.375,0.375,0.375,0.0,0.375
002.tiff,lookalike_ccoeff_normed_od,read_100,human breast cancer,False,ccoeff_normed,full,1,0,188.0,,,188.0,188.0,188.0,0.0,188.0
002.tiff,lookalike_ccoeff_normed_od,read_95,human breast cancer,False,ccoeff_normed,full,1,0,188.0,,,188.0,188.0,188.0,0.0,188.0
002.tiff,lookalike_ccoeff_normed_od,read_50,human breast cancer,False,ccoeff_normed,full,1,0,8.0,,,8.0,8.0,8.0,0.0,8.0
002.tiff,lookalike_ccoeff_normed_od,n_detections,human breast cancer,False,ccoeff_normed,full,1,0,14999.0,,,14999.0,14999.0,14999.0,0.0,14999.0
002.tiff,lookalike_ccoeff_normed_od,full_list_recall,human breast cancer,False,ccoeff_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_normed_od,recall_at_250,human breast cancer,False,ccoeff_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_od,read_100,human breast cancer,False,ccoeff,full,1,0,199.0,,,199.0,199.0,199.0,0.0,199.0
002.tiff,lookalike_ccoeff_od,read_95,human breast cancer,False,ccoeff,full,1,0,199.0,,,199.0,199.0,199.0,0.0,199.0
002.tiff,lookalike_ccoeff_od,read_50,human breast cancer,False,ccoeff,full,1,0,8.0,,,8.0,8.0,8.0,0.0,8.0
002.tiff,lookalike_ccoeff_od,n_detections,human breast cancer,False,ccoeff,full,1,0,13600.0,,,13600.0,13600.0,13600.0,0.0,13600.0
002.tiff,lookalike_ccoeff_od,full_list_recall,human breast cancer,False,ccoeff,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_od,recall_at_250,human breast cancer,False,ccoeff,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,pipeline_as_shipped,read_100,human breast cancer,False,ccoeff_normed,full,5,0,6899.8,2933.2295682404406,0.4251180567901157,4048.0,5511.0,11258.0,3272.0,11258.0
002.tiff,pipeline_as_shipped,read_95,human breast cancer,False,ccoeff_normed,full,5,0,6899.8,2933.2295682404406,0.4251180567901157,4048.0,5511.0,11258.0,3272.0,11258.0
002.tiff,pipeline_as_shipped,read_50,human breast cancer,False,ccoeff_normed,full,5,0,821.2,559.2563812778536,0.681023357620377,315.0,529.0,1666.0,624.0,1666.0
002.tiff,pipeline_as_shipped,n_detections,human breast cancer,False,ccoeff_normed,full,5,0,16591.4,1047.8369625089583,0.06315542766185844,14804.0,16857.0,17523.0,411.0,17523.0
002.tiff,pipeline_as_shipped,full_list_recall,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,pipeline_as_shipped,recall_at_250,human breast cancer,False,ccoeff_normed,full,5,0,0.25,0.1767766952966369,0.7071067811865476,0.0,0.375,0.375,0.25,0.0
002.tiff,tm_ccoeff,read_100,human breast cancer,False,ccoeff,full,5,0,776.8,441.5322185299732,0.5683988395082045,232.0,750.0,1424.0,348.0,1424.0
002.tiff,tm_ccoeff,read_95,human breast cancer,False,ccoeff,full,5,0,776.8,441.5322185299732,0.5683988395082045,232.0,750.0,1424.0,348.0,1424.0
002.tiff,tm_ccoeff,read_50,human breast cancer,False,ccoeff,full,5,0,29.0,12.349089035228468,0.4258306563871886,13.0,30.0,47.0,7.0,47.0
002.tiff,tm_ccoeff,n_detections,human breast cancer,False,ccoeff,full,5,0,13631.2,391.55676472256226,0.0287250399614533,13026.0,13727.0,14104.0,165.0,14104.0
002.tiff,tm_ccoeff,full_list_recall,human breast cancer,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff,recall_at_250,human breast cancer,False,ccoeff,full,5,0,0.875,0.08838834764831845,0.10101525445522108,0.75,0.875,1.0,0.0,0.75
002.tiff,tm_ccoeff@matched,read_100,human breast cancer,False,ccoeff,matched,5,0,776.8,441.5322185299732,0.5683988395082045,232.0,750.0,1424.0,348.0,1424.0
002.tiff,tm_ccoeff@matched,read_95,human breast cancer,False,ccoeff,matched,5,0,776.8,441.5322185299732,0.5683988395082045,232.0,750.0,1424.0,348.0,1424.0
002.tiff,tm_ccoeff@matched,read_50,human breast cancer,False,ccoeff,matched,5,0,29.0,12.349089035228468,0.4258306563871886,13.0,30.0,47.0,7.0,47.0
002.tiff,tm_ccoeff@matched,n_detections,human breast cancer,False,ccoeff,matched,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,tm_ccoeff@matched,full_list_recall,human breast cancer,False,ccoeff,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff@matched,recall_at_250,human breast cancer,False,ccoeff,matched,5,0,0.875,0.08838834764831845,0.10101525445522108,0.75,0.875,1.0,0.0,0.75
002.tiff,tm_ccoeff_normed,read_100,human breast cancer,False,ccoeff_normed,full,5,0,5278.2,1747.968449372013,0.33116752858398946,3119.0,5694.0,7447.0,2277.0,7447.0
002.tiff,tm_ccoeff_normed,read_95,human breast cancer,False,ccoeff_normed,full,5,0,5278.2,1747.968449372013,0.33116752858398946,3119.0,5694.0,7447.0,2277.0,7447.0
002.tiff,tm_ccoeff_normed,read_50,human breast cancer,False,ccoeff_normed,full,5,0,544.8,299.0254169798949,0.5488719107560479,123.0,580.0,861.0,390.0,861.0
002.tiff,tm_ccoeff_normed,n_detections,human breast cancer,False,ccoeff_normed,full,5,0,15171.6,338.0167155630029,0.022279569429921885,14694.0,15164.0,15644.0,106.0,15644.0
002.tiff,tm_ccoeff_normed,full_list_recall,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff_normed,recall_at_250,human breast cancer,False,ccoeff_normed,full,5,0,0.275,0.16298006013006622,0.5926547641093316,0.125,0.25,0.5,0.25,0.125
002.tiff,tm_ccoeff_normed@matched,read_100,human breast cancer,False,ccoeff_normed,matched,5,0,5278.2,1747.968449372013,0.33116752858398946,3119.0,5694.0,7447.0,2277.0,7447.0
002.tiff,tm_ccoeff_normed@matched,read_95,human breast cancer,False,ccoeff_normed,matched,5,0,5278.2,1747.968449372013,0.33116752858398946,3119.0,5694.0,7447.0,2277.0,7447.0
002.tiff,tm_ccoeff_normed@matched,read_50,human breast cancer,False,ccoeff_normed,matched,5,0,544.8,299.0254169798949,0.5488719107560479,123.0,580.0,861.0,390.0,861.0
002.tiff,tm_ccoeff_normed@matched,n_detections,human breast cancer,False,ccoeff_normed,matched,5,0,8814.0,0.0,0.0,8814.0,8814.0,8814.0,0.0,8814.0
002.tiff,tm_ccoeff_normed@matched,full_list_recall,human breast cancer,False,ccoeff_normed,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff_normed@matched,recall_at_250,human breast cancer,False,ccoeff_normed,matched,5,0,0.275,0.16298006013006622,0.5926547641093316,0.125,0.25,0.5,0.25,0.125
002.tiff,tm_ccoeff_normed_od,read_100,human breast cancer,False,ccoeff_normed,full,5,0,187.4,4.560701700396551,0.024336721987174768,180.0,188.0,192.0,3.0,192.0
002.tiff,tm_ccoeff_normed_od,read_95,human breast cancer,False,ccoeff_normed,full,5,0,187.4,4.560701700396551,0.024336721987174768,180.0,188.0,192.0,3.0,192.0
002.tiff,tm_ccoeff_normed_od,read_50,human breast cancer,False,ccoeff_normed,full,5,0,12.0,2.8284271247461903,0.23570226039551587,9.0,13.0,15.0,5.0,15.0
002.tiff,tm_ccoeff_normed_od,n_detections,human breast cancer,False,ccoeff_normed,full,5,0,15171.6,338.0167155630029,0.022279569429921885,14694.0,15164.0,15644.0,106.0,15644.0
002.tiff,tm_ccoeff_normed_od,full_list_recall,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff_normed_od,recall_at_250,human breast cancer,False,ccoeff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff_od,read_100,human breast cancer,False,ccoeff,full,5,0,190.8,1.9235384061671346,0.010081438187458776,188.0,191.0,193.0,2.0,193.0
002.tiff,tm_ccoeff_od,read_95,human breast cancer,False,ccoeff,full,5,0,190.8,1.9235384061671346,0.010081438187458776,188.0,191.0,193.0,2.0,193.0
002.tiff,tm_ccoeff_od,read_50,human breast cancer,False,ccoeff,full,5,0,13.0,3.6742346141747673,0.2826334318595975,9.0,15.0,16.0,7.0,16.0
002.tiff,tm_ccoeff_od,n_detections,human breast cancer,False,ccoeff,full,5,0,13631.2,391.55676472256226,0.0287250399614533,13026.0,13727.0,14104.0,165.0,14104.0
002.tiff,tm_ccoeff_od,full_list_recall,human breast cancer,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,tm_ccoeff_od,recall_at_250,human breast cancer,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
094.tiff,blob_native,read_100,human breast cancer,True,-,full,5,5,,,,,,,,
094.tiff,blob_native,read_95,human breast cancer,True,-,full,5,0,8289.0,0.0,0.0,8289.0,8289.0,8289.0,0.0,8289.0
094.tiff,blob_native,read_50,human breast cancer,True,-,full,5,0,379.6,3.5777087639996634,0.009424944056901115,378.0,378.0,386.0,0.0,386.0
094.tiff,blob_native,n_detections,human breast cancer,True,-,full,5,0,11041.0,0.0,0.0,11041.0,11041.0,11041.0,0.0,11041.0
094.tiff,blob_native,full_list_recall,human breast cancer,True,-,full,5,0,0.9506172839506173,0.0,0.0,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.0,0.9506172839506173
094.tiff,blob_native,recall_at_250,human breast cancer,True,-,full,5,0,0.43209876543209874,0.0,0.0,0.43209876543209874,0.43209876543209874,0.43209876543209874,0.0,0.43209876543209874
094.tiff,blob_native@matched,read_100,human breast cancer,True,-,matched,5,5,,,,,,,,
094.tiff,blob_native@matched,read_95,human breast cancer,True,-,matched,5,0,8289.0,0.0,0.0,8289.0,8289.0,8289.0,0.0,8289.0
094.tiff,blob_native@matched,read_50,human breast cancer,True,-,matched,5,0,379.6,3.5777087639996634,0.009424944056901115,378.0,378.0,386.0,0.0,386.0
094.tiff,blob_native@matched,n_detections,human breast cancer,True,-,matched,5,0,11041.0,0.0,0.0,11041.0,11041.0,11041.0,0.0,11041.0
094.tiff,blob_native@matched,full_list_recall,human breast cancer,True,-,matched,5,0,0.9506172839506173,0.0,0.0,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.0,0.9506172839506173
094.tiff,blob_native@matched,recall_at_250,human breast cancer,True,-,matched,5,0,0.43209876543209874,0.0,0.0,0.43209876543209874,0.43209876543209874,0.43209876543209874,0.0,0.43209876543209874
094.tiff,blob_od,read_100,human breast cancer,True,-,full,5,5,,,,,,,,
094.tiff,blob_od,read_95,human breast cancer,True,-,full,5,0,4216.0,0.0,0.0,4216.0,4216.0,4216.0,0.0,4216.0
094.tiff,blob_od,read_50,human breast cancer,True,-,full,5,0,77.0,0.0,0.0,77.0,77.0,77.0,0.0,77.0
094.tiff,blob_od,n_detections,human breast cancer,True,-,full,5,0,11041.0,0.0,0.0,11041.0,11041.0,11041.0,0.0,11041.0
094.tiff,blob_od,full_list_recall,human breast cancer,True,-,full,5,0,0.9506172839506173,0.0,0.0,0.9506172839506173,0.9506172839506173,0.9506172839506173,0.0,0.9506172839506173
094.tiff,blob_od,recall_at_250,human breast cancer,True,-,full,5,0,0.6765432098765432,0.005521155499999505,0.008160832034670802,0.6666666666666666,0.6790123456790124,0.6790123456790124,0.0,0.6666666666666666
094.tiff,disc_ccoeff,read_100,human breast cancer,True,ccoeff,full,5,5,,,,,,,,
094.tiff,disc_ccoeff,read_95,human breast cancer,True,ccoeff,full,5,0,4243.8,306.78852651297115,0.07229099545524556,3695.0,4381.0,4381.0,0.0,4381.0
094.tiff,disc_ccoeff,read_50,human breast cancer,True,ccoeff,full,5,0,376.8,4.024922359499621,0.010681853395699631,375.0,375.0,384.0,0.0,384.0
094.tiff,disc_ccoeff,n_detections,human breast cancer,True,ccoeff,full,5,0,12625.0,0.0,0.0,12625.0,12625.0,12625.0,0.0,12625.0
094.tiff,disc_ccoeff,full_list_recall,human breast cancer,True,ccoeff,full,5,0,0.9876543209876543,0.0,0.0,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.0,0.9876543209876543
094.tiff,disc_ccoeff,recall_at_250,human breast cancer,True,ccoeff,full,5,0,0.3308641975308642,0.00552115549999948,0.016687074458953653,0.32098765432098764,0.3333333333333333,0.3333333333333333,0.0,0.32098765432098764
094.tiff,disc_ccoeff@matched,read_100,human breast cancer,True,ccoeff,matched,5,5,,,,,,,,
094.tiff,disc_ccoeff@matched,read_95,human breast cancer,True,ccoeff,matched,5,0,4243.8,306.78852651297115,0.07229099545524556,3695.0,4381.0,4381.0,0.0,4381.0
094.tiff,disc_ccoeff@matched,read_50,human breast cancer,True,ccoeff,matched,5,0,376.8,4.024922359499621,0.010681853395699631,375.0,375.0,384.0,0.0,384.0
094.tiff,disc_ccoeff@matched,n_detections,human breast cancer,True,ccoeff,matched,5,0,11041.0,0.0,0.0,11041.0,11041.0,11041.0,0.0,11041.0
094.tiff,disc_ccoeff@matched,full_list_recall,human breast cancer,True,ccoeff,matched,5,0,0.9876543209876543,0.0,0.0,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.0,0.9876543209876543
094.tiff,disc_ccoeff@matched,recall_at_250,human breast cancer,True,ccoeff,matched,5,0,0.3308641975308642,0.00552115549999948,0.016687074458953653,0.32098765432098764,0.3333333333333333,0.3333333333333333,0.0,0.32098765432098764
094.tiff,disc_ccoeff_normed,read_100,human breast cancer,True,ccoeff_normed,full,5,5,,,,,,,,
094.tiff,disc_ccoeff_normed,read_95,human breast cancer,True,ccoeff_normed,full,5,0,11777.0,0.0,0.0,11777.0,11777.0,11777.0,0.0,11777.0
094.tiff,disc_ccoeff_normed,read_50,human breast cancer,True,ccoeff_normed,full,5,0,8997.0,27.386127875258307,0.0030439177364964217,8977.0,8977.0,9027.0,50.0,9027.0
094.tiff,disc_ccoeff_normed,n_detections,human breast cancer,True,ccoeff_normed,full,5,0,13948.0,0.0,0.0,13948.0,13948.0,13948.0,0.0,13948.0
094.tiff,disc_ccoeff_normed,full_list_recall,human breast cancer,True,ccoeff_normed,full,5,0,0.9753086419753088,1.2412670766236366e-16,1.2726915595761336e-16,0.9753086419753086,0.9753086419753086,0.9753086419753086,0.0,0.9753086419753086
094.tiff,disc_ccoeff_normed,recall_at_250,human breast cancer,True,ccoeff_normed,full,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
094.tiff,disc_ccoeff_normed@matched,read_100,human breast cancer,True,ccoeff_normed,matched,5,5,,,,,,,,
094.tiff,disc_ccoeff_normed@matched,read_95,human breast cancer,True,ccoeff_normed,matched,5,5,,,,,,,,
094.tiff,disc_ccoeff_normed@matched,read_50,human breast cancer,True,ccoeff_normed,matched,5,0,8997.0,27.386127875258307,0.0030439177364964217,8977.0,8977.0,9027.0,50.0,9027.0
094.tiff,disc_ccoeff_normed@matched,n_detections,human breast cancer,True,ccoeff_normed,matched,5,0,11041.0,0.0,0.0,11041.0,11041.0,11041.0,0.0,11041.0
094.tiff,disc_ccoeff_normed@matched,full_list_recall,human breast cancer,True,ccoeff_normed,matched,5,0,0.9012345679012345,1.2412670766236366e-16,1.3772963452947202e-16,0.9012345679012346,0.9012345679012346,0.9012345679012346,0.0,0.9012345679012346
094.tiff,disc_ccoeff_normed@matched,recall_at_250,human breast cancer,True,ccoeff_normed,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
094.tiff,disc_ccoeff_normed_od,read_100,human breast cancer,True,ccoeff_normed,full,5,5,,,,,,,,
