file_name,arm,metric,tumor_type,decision_grade,method,pool_scope,n_seeds,n_unreached,mean,sd,cv,min,median,max,iqr,worst
402.tiff,tm_ccoeff@matched,full_list_recall,human neuroendocrine tumor,True,ccoeff,matched,5,0,0.9961538461538462,0.005266563052934271,0.0052868972732158705,0.9903846153846154,1.0,1.0,0.009615384615384581,0.9903846153846154
402.tiff,tm_ccoeff@matched,recall_at_250,human neuroendocrine tumor,True,ccoeff,matched,5,0,0.7115384615384615,0.07227546335756208,0.10157632688089806,0.6346153846153846,0.7403846153846154,0.7884615384615384,0.125,0.6346153846153846
402.tiff,tm_ccoeff_od,read_100,human neuroendocrine tumor,True,ccoeff,full,5,1,5178.75,1967.0477667475864,0.37983060907508304,4164.0,4211.0,8129.0,1025.75,
402.tiff,tm_ccoeff_od,read_95,human neuroendocrine tumor,True,ccoeff,full,5,0,3003.2,212.65159298721466,0.07080833543793776,2857.0,2861.0,3330.0,252.0,3330.0
402.tiff,tm_ccoeff_od,read_50,human neuroendocrine tumor,True,ccoeff,full,5,0,158.6,42.79369112380936,0.26982150771632635,137.0,139.0,235.0,6.0,235.0
402.tiff,tm_ccoeff_od,n_detections,human neuroendocrine tumor,True,ccoeff,full,5,0,15906.2,446.85646465056317,0.028093225575597135,15612.0,15707.0,16675.0,295.0,16675.0
402.tiff,tm_ccoeff_od,full_list_recall,human neuroendocrine tumor,True,ccoeff,full,5,0,0.998076923076923,0.004300130725961119,0.0043084161416180764,0.9903846153846154,1.0,1.0,0.0,0.9903846153846154
402.tiff,tm_ccoeff_od,recall_at_250,human neuroendocrine tumor,True,ccoeff,full,5,0,0.6519230769230768,0.0635634380039939,0.09750143882618535,0.5384615384615384,0.6826923076923077,0.6826923076923077,0.009615384615384581,0.5384615384615384
402.tiff,tm_ccorr,read_100,human neuroendocrine tumor,True,ccorr,full,5,4,7001.0,,,7001.0,7001.0,7001.0,0.0,
402.tiff,tm_ccorr,read_95,human neuroendocrine tumor,True,ccorr,full,5,1,5767.5,136.0036764208968,0.02358104489309004,5614.0,5786.0,5884.0,208.5,
402.tiff,tm_ccorr,read_50,human neuroendocrine tumor,True,ccorr,full,5,0,993.0,212.95774228705562,0.21445895497185863,828.0,850.0,1260.0,351.0,1260.0
402.tiff,tm_ccorr,n_detections,human neuroendocrine tumor,True,ccorr,full,5,0,7122.4,826.9197663618884,0.1161012813604808,6447.0,6996.0,8502.0,621.0,8502.0
402.tiff,tm_ccorr,full_list_recall,human neuroendocrine tumor,True,ccorr,full,5,0,0.9711538461538461,0.021500653629805667,0.02213928690593851,0.9423076923076923,0.9711538461538461,1.0,0.019230769230769162,0.9423076923076923
402.tiff,tm_ccorr,recall_at_250,human neuroendocrine tumor,True,ccorr,full,5,0,0.25384615384615383,0.033029930840995515,0.1301179093736187,0.20192307692307693,0.2692307692307692,0.27884615384615385,0.038461538461538464,0.20192307692307693
402.tiff,tm_ccorr@matched,read_100,human neuroendocrine tumor,True,ccorr,matched,5,4,7001.0,,,7001.0,7001.0,7001.0,0.0,
402.tiff,tm_ccorr@matched,read_95,human neuroendocrine tumor,True,ccorr,matched,5,1,5767.5,136.0036764208968,0.02358104489309004,5614.0,5786.0,5884.0,208.5,
402.tiff,tm_ccorr@matched,read_50,human neuroendocrine tumor,True,ccorr,matched,5,0,993.0,212.95774228705562,0.21445895497185863,828.0,850.0,1260.0,351.0,1260.0
402.tiff,tm_ccorr@matched,n_detections,human neuroendocrine tumor,True,ccorr,matched,5,0,7122.4,826.9197663618884,0.1161012813604808,6447.0,6996.0,8502.0,621.0,8502.0
402.tiff,tm_ccorr@matched,full_list_recall,human neuroendocrine tumor,True,ccorr,matched,5,0,0.9711538461538461,0.021500653629805667,0.02213928690593851,0.9423076923076923,0.9711538461538461,1.0,0.019230769230769162,0.9423076923076923
402.tiff,tm_ccorr@matched,recall_at_250,human neuroendocrine tumor,True,ccorr,matched,5,0,0.25384615384615383,0.033029930840995515,0.1301179093736187,0.20192307692307693,0.2692307692307692,0.27884615384615385,0.038461538461538464,0.20192307692307693
402.tiff,tm_ccorr_od,read_100,human neuroendocrine tumor,True,ccorr,full,5,4,4431.0,,,4431.0,4431.0,4431.0,0.0,
402.tiff,tm_ccorr_od,read_95,human neuroendocrine tumor,True,ccorr,full,5,1,2521.25,196.96425225574987,0.07812166673505201,2333.0,2482.5,2787.0,204.25,
402.tiff,tm_ccorr_od,read_50,human neuroendocrine tumor,True,ccorr,full,5,0,149.8,28.101601377857456,0.18759413469864789,135.0,138.0,200.0,2.0,200.0
402.tiff,tm_ccorr_od,n_detections,human neuroendocrine tumor,True,ccorr,full,5,0,7122.4,826.9197663618884,0.1161012813604808,6447.0,6996.0,8502.0,621.0,8502.0
402.tiff,tm_ccorr_od,full_list_recall,human neuroendocrine tumor,True,ccorr,full,5,0,0.9711538461538461,0.021500653629805667,0.02213928690593851,0.9423076923076923,0.9711538461538461,1.0,0.019230769230769162,0.9423076923076923
402.tiff,tm_ccorr_od,recall_at_250,human neuroendocrine tumor,True,ccorr,full,5,0,0.676923076923077,0.052489784861369904,0.07754172763611462,0.5865384615384616,0.6923076923076923,0.7211538461538461,0.019230769230769162,0.5865384615384616
405.tiff,blob_native,read_100,canine soft tissue sarcoma,False,-,full,5,0,3630.0,0.0,0.0,3630.0,3630.0,3630.0,0.0,3630.0
405.tiff,blob_native,read_95,canine soft tissue sarcoma,False,-,full,5,0,3630.0,0.0,0.0,3630.0,3630.0,3630.0,0.0,3630.0
405.tiff,blob_native,read_50,canine soft tissue sarcoma,False,-,full,5,0,895.0,90.3742219883524,0.10097678434452782,796.0,961.0,961.0,165.0,961.0
405.tiff,blob_native,n_detections,canine soft tissue sarcoma,False,-,full,5,0,7577.0,0.0,0.0,7577.0,7577.0,7577.0,0.0,7577.0
405.tiff,blob_native,full_list_recall,canine soft tissue sarcoma,False,-,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,blob_native,recall_at_250,canine soft tissue sarcoma,False,-,full,5,0,0.2,0.04213250442347432,0.21066252211737158,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385
405.tiff,blob_native@matched,read_100,canine soft tissue sarcoma,False,-,matched,5,0,3630.0,0.0,0.0,3630.0,3630.0,3630.0,0.0,3630.0
405.tiff,blob_native@matched,read_95,canine soft tissue sarcoma,False,-,matched,5,0,3630.0,0.0,0.0,3630.0,3630.0,3630.0,0.0,3630.0
405.tiff,blob_native@matched,read_50,canine soft tissue sarcoma,False,-,matched,5,0,895.0,90.3742219883524,0.10097678434452782,796.0,961.0,961.0,165.0,961.0
405.tiff,blob_native@matched,n_detections,canine soft tissue sarcoma,False,-,matched,5,0,5824.4,1231.3455242132486,0.2114115658631359,4531.0,5302.0,7577.0,1446.0,7577.0
405.tiff,blob_native@matched,full_list_recall,canine soft tissue sarcoma,False,-,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,blob_native@matched,recall_at_250,canine soft tissue sarcoma,False,-,matched,5,0,0.2,0.04213250442347432,0.21066252211737158,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.15384615384615385
405.tiff,blob_od,read_100,canine soft tissue sarcoma,False,-,full,5,0,930.6,383.26205134346395,0.4118440268036363,245.0,1102.0,1102.0,0.0,1102.0
405.tiff,blob_od,read_95,canine soft tissue sarcoma,False,-,full,5,0,930.6,383.26205134346395,0.4118440268036363,245.0,1102.0,1102.0,0.0,1102.0
405.tiff,blob_od,read_50,canine soft tissue sarcoma,False,-,full,5,0,14.8,1.6431676725154984,0.11102484273753367,13.0,16.0,16.0,3.0,16.0
405.tiff,blob_od,n_detections,canine soft tissue sarcoma,False,-,full,5,0,7577.0,0.0,0.0,7577.0,7577.0,7577.0,0.0,7577.0
405.tiff,blob_od,full_list_recall,canine soft tissue sarcoma,False,-,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,blob_od,recall_at_250,canine soft tissue sarcoma,False,-,full,5,0,0.9384615384615385,0.03440104580768905,0.036656852090160466,0.9230769230769231,0.9230769230769231,1.0,0.0,0.9230769230769231
405.tiff,tm_ccoeff,read_100,canine soft tissue sarcoma,False,ccoeff,full,5,0,2257.2,937.6063672991988,0.4153847099500261,1639.0,1786.0,3864.0,627.0,3864.0
405.tiff,tm_ccoeff,read_95,canine soft tissue sarcoma,False,ccoeff,full,5,0,2257.2,937.6063672991988,0.4153847099500261,1639.0,1786.0,3864.0,627.0,3864.0
405.tiff,tm_ccoeff,read_50,canine soft tissue sarcoma,False,ccoeff,full,5,0,209.2,125.79228911185297,0.6013015731924138,87.0,169.0,412.0,98.0,412.0
405.tiff,tm_ccoeff,n_detections,canine soft tissue sarcoma,False,ccoeff,full,5,0,9673.4,1295.1213456661117,0.13388481254430828,7950.0,9735.0,11543.0,661.0,11543.0
405.tiff,tm_ccoeff,full_list_recall,canine soft tissue sarcoma,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,tm_ccoeff,recall_at_250,canine soft tissue sarcoma,False,ccoeff,full,5,0,0.6,0.19153691689213437,0.31922819482022396,0.3076923076923077,0.6153846153846154,0.7692307692307693,0.23076923076923084,0.3076923076923077
405.tiff,tm_ccoeff@matched,read_100,canine soft tissue sarcoma,False,ccoeff,matched,5,0,2257.2,937.6063672991988,0.4153847099500261,1639.0,1786.0,3864.0,627.0,3864.0
405.tiff,tm_ccoeff@matched,read_95,canine soft tissue sarcoma,False,ccoeff,matched,5,0,2257.2,937.6063672991988,0.4153847099500261,1639.0,1786.0,3864.0,627.0,3864.0
405.tiff,tm_ccoeff@matched,read_50,canine soft tissue sarcoma,False,ccoeff,matched,5,0,209.2,125.79228911185297,0.6013015731924138,87.0,169.0,412.0,98.0,412.0
405.tiff,tm_ccoeff@matched,n_detections,canine soft tissue sarcoma,False,ccoeff,matched,5,0,5824.4,1231.3455242132486,0.2114115658631359,4531.0,5302.0,7577.0,1446.0,7577.0
405.tiff,tm_ccoeff@matched,full_list_recall,canine soft tissue sarcoma,False,ccoeff,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,tm_ccoeff@matched,recall_at_250,canine soft tissue sarcoma,False,ccoeff,matched,5,0,0.6,0.19153691689213437,0.31922819482022396,0.3076923076923077,0.6153846153846154,0.7692307692307693,0.23076923076923084,0.3076923076923077
405.tiff,tm_ccoeff_od,read_100,canine soft tissue sarcoma,False,ccoeff,full,5,0,864.4,511.4076651752494,0.5916331156585486,237.0,1215.0,1251.0,865.0,1251.0
405.tiff,tm_ccoeff_od,read_95,canine soft tissue sarcoma,False,ccoeff,full,5,0,864.4,511.4076651752494,0.5916331156585486,237.0,1215.0,1251.0,865.0,1251.0
405.tiff,tm_ccoeff_od,read_50,canine soft tissue sarcoma,False,ccoeff,full,5,0,16.4,3.2093613071762426,0.19569276263269775,14.0,15.0,22.0,1.0,22.0
405.tiff,tm_ccoeff_od,n_detections,canine soft tissue sarcoma,False,ccoeff,full,5,0,9673.4,1295.1213456661117,0.13388481254430828,7950.0,9735.0,11543.0,661.0,11543.0
405.tiff,tm_ccoeff_od,full_list_recall,canine soft tissue sarcoma,False,ccoeff,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,tm_ccoeff_od,recall_at_250,canine soft tissue sarcoma,False,ccoeff,full,5,0,0.8923076923076924,0.08770580193070292,0.09829098492233947,0.7692307692307693,0.9230769230769231,1.0,0.07692307692307698,0.7692307692307693
405.tiff,tm_ccorr,read_100,canine soft tissue sarcoma,False,ccorr,full,5,0,1349.4,88.61884675394957,0.0656727780894839,1271.0,1317.0,1476.0,127.0,1476.0
405.tiff,tm_ccorr,read_95,canine soft tissue sarcoma,False,ccorr,full,5,0,1349.4,88.61884675394957,0.0656727780894839,1271.0,1317.0,1476.0,127.0,1476.0
405.tiff,tm_ccorr,read_50,canine soft tissue sarcoma,False,ccorr,full,5,0,188.8,45.218359103355354,0.23950402067455165,152.0,170.0,257.0,59.0,257.0
405.tiff,tm_ccorr,n_detections,canine soft tissue sarcoma,False,ccorr,full,5,0,5842.4,1263.6054764047203,0.21628191777432568,4531.0,5302.0,7667.0,1446.0,7667.0
405.tiff,tm_ccorr,full_list_recall,canine soft tissue sarcoma,False,ccorr,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,tm_ccorr,recall_at_250,canine soft tissue sarcoma,False,ccorr,full,5,0,0.5846153846153846,0.11665962221617772,0.1995493537908303,0.46153846153846156,0.5384615384615384,0.7692307692307693,0.07692307692307698,0.46153846153846156
405.tiff,tm_ccorr@matched,read_100,canine soft tissue sarcoma,False,ccorr,matched,5,0,1349.4,88.61884675394957,0.0656727780894839,1271.0,1317.0,1476.0,127.0,1476.0
405.tiff,tm_ccorr@matched,read_95,canine soft tissue sarcoma,False,ccorr,matched,5,0,1349.4,88.61884675394957,0.0656727780894839,1271.0,1317.0,1476.0,127.0,1476.0
405.tiff,tm_ccorr@matched,read_50,canine soft tissue sarcoma,False,ccorr,matched,5,0,188.8,45.218359103355354,0.23950402067455165,152.0,170.0,257.0,59.0,257.0
405.tiff,tm_ccorr@matched,n_detections,canine soft tissue sarcoma,False,ccorr,matched,5,0,5824.4,1231.3455242132486,0.2114115658631359,4531.0,5302.0,7577.0,1446.0,7577.0
405.tiff,tm_ccorr@matched,full_list_recall,canine soft tissue sarcoma,False,ccorr,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,tm_ccorr@matched,recall_at_250,canine soft tissue sarcoma,False,ccorr,matched,5,0,0.5846153846153846,0.11665962221617772,0.1995493537908303,0.46153846153846156,0.5384615384615384,0.7692307692307693,0.07692307692307698,0.46153846153846156
405.tiff,tm_ccorr_od,read_100,canine soft tissue sarcoma,False,ccorr,full,5,0,491.2,328.12985234507386,0.668016800376779,241.0,333.0,1025.0,317.0,1025.0
405.tiff,tm_ccorr_od,read_95,canine soft tissue sarcoma,False,ccorr,full,5,0,491.2,328.12985234507386,0.668016800376779,241.0,333.0,1025.0,317.0,1025.0
405.tiff,tm_ccorr_od,read_50,canine soft tissue sarcoma,False,ccorr,full,5,0,15.4,1.816590212458495,0.11796040340639577,13.0,15.0,18.0,1.0,18.0
405.tiff,tm_ccorr_od,n_detections,canine soft tissue sarcoma,False,ccorr,full,5,0,5842.4,1263.6054764047203,0.21628191777432568,4531.0,5302.0,7667.0,1446.0,7667.0
405.tiff,tm_ccorr_od,full_list_recall,canine soft tissue sarcoma,False,ccorr,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
405.tiff,tm_ccorr_od,recall_at_250,canine soft tissue sarcoma,False,ccorr,full,5,0,0.9384615384615385,0.03440104580768905,0.036656852090160466,0.9230769230769231,0.9230769230769231,1.0,0.0,0.9230769230769231
406.tiff,blob_native,read_100,canine soft tissue sarcoma,False,-,full,4,0,2945.75,356.5,0.12102181108376475,2411.0,3124.0,3124.0,178.25,3124.0
406.tiff,blob_native,read_95,canine soft tissue sarcoma,False,-,full,4,0,2945.75,356.5,0.12102181108376475,2411.0,3124.0,3124.0,178.25,3124.0
406.tiff,blob_native,read_50,canine soft tissue sarcoma,False,-,full,4,0,210.0,85.44783984006462,0.40689447542887913,136.0,210.0,284.0,148.0,284.0
406.tiff,blob_native,n_detections,canine soft tissue sarcoma,False,-,full,4,0,15165.0,0.0,0.0,15165.0,15165.0,15165.0,0.0,15165.0
406.tiff,blob_native,full_list_recall,canine soft tissue sarcoma,False,-,full,4,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
406.tiff,blob_native,recall_at_250,canine soft tissue sarcoma,False,-,full,4,0,0.5,0.11547005383792512,0.23094010767585024,0.4,0.5,0.6,0.19999999999999996,0.4
406.tiff,blob_native@matched,read_100,canine soft tissue sarcoma,False,-,matched,4,0,2945.75,356.5,0.12102181108376475,2411.0,3124.0,3124.0,178.25,3124.0
406.tiff,blob_native@matched,read_95,canine soft tissue sarcoma,False,-,matched,4,0,2945.75,356.5,0.12102181108376475,2411.0,3124.0,3124.0,178.25,3124.0
406.tiff,blob_native@matched,read_50,canine soft tissue sarcoma,False,-,matched,4,0,210.0,85.44783984006462,0.40689447542887913,136.0,210.0,284.0,148.0,284.0
406.tiff,blob_native@matched,n_detections,canine soft tissue sarcoma,False,-,matched,4,0,9119.5,1306.254059004858,0.14323746466416556,7642.0,9010.0,10816.0,988.5,10816.0
406.tiff,blob_native@matched,full_list_recall,canine soft tissue sarcoma,False,-,matched,4,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
406.tiff,blob_native@matched,recall_at_250,canine soft tissue sarcoma,False,-,matched,4,0,0.5,0.11547005383792512,0.23094010767585024,0.4,0.5,0.6,0.19999999999999996,0.4
406.tiff,blob_od,read_100,canine soft tissue sarcoma,False,-,full,4,0,14850.0,0.0,0.0,14850.0,14850.0,14850.0,0.0,14850.0
406.tiff,blob_od,read_95,canine soft tissue sarcoma,False,-,full,4,0,14850.0,0.0,0.0,14850.0,14850.0,14850.0,0.0,14850.0
406.tiff,blob_od,read_50,canine soft tissue sarcoma,False,-,full,4,0,1181.0,47.34272207354931,0.040086978893775875,1140.0,1181.0,1222.0,82.0,1222.0
406.tiff,blob_od,n_detections,canine soft tissue sarcoma,False,-,full,4,0,15165.0,0.0,0.0,15165.0,15165.0,15165.0,0.0,15165.0
406.tiff,blob_od,full_list_recall,canine soft tissue sarcoma,False,-,full,4,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
406.tiff,blob_od,recall_at_250,canine soft tissue sarcoma,False,-,full,4,0,0.15000000000000002,0.1,0.6666666666666666,0.0,0.2,0.2,0.04999999999999999,0.0
406.tiff,tm_ccoeff,read_100,canine soft tissue sarcoma,False,ccoeff,full,4,2,9930.0,4703.674308452914,0.4736832133386621,6604.0,9930.0,13256.0,3326.0,
406.tiff,tm_ccoeff,read_95,canine soft tissue sarcoma,False,ccoeff,full,4,2,9930.0,4703.674308452914,0.4736832133386621,6604.0,9930.0,13256.0,3326.0,
406.tiff,tm_ccoeff,read_50,canine soft tissue sarcoma,False,ccoeff,full,4,0,675.5,548.0471390917634,0.8113207092402123,99.0,635.0,1333.0,695.5,1333.0
406.tiff,tm_ccoeff,n_detections,canine soft tissue sarcoma,False,ccoeff,full,4,0,14385.5,1002.9903622002888,0.06972231498385797,13297.0,14285.5,15674.0,1009.0,15674.0
406.tiff,tm_ccoeff,full_list_recall,canine soft tissue sarcoma,False,ccoeff,full,4,0,0.8999999999999999,0.11547005383792512,0.12830005981991682,0.8,0.9,1.0,0.19999999999999996,0.8
406.tiff,tm_ccoeff,recall_at_250,canine soft tissue sarcoma,False,ccoeff,full,4,0,0.35000000000000003,0.1914854215512676,0.5471012044321931,0.2,0.30000000000000004,0.6,0.25,0.2
406.tiff,tm_ccoeff@matched,read_100,canine soft tissue sarcoma,False,ccoeff,matched,4,3,6604.0,,,6604.0,6604.0,6604.0,0.0,
406.tiff,tm_ccoeff@matched,read_95,canine soft tissue sarcoma,False,ccoeff,matched,4,3,6604.0,,,6604.0,6604.0,6604.0,0.0,
406.tiff,tm_ccoeff@matched,read_50,canine soft tissue sarcoma,False,ccoeff,matched,4,0,675.5,548.0471390917634,0.8113207092402123,99.0,635.0,1333.0,695.5,1333.0
406.tiff,tm_ccoeff@matched,n_detections,canine soft tissue sarcoma,False,ccoeff,matched,4,0,9119.5,1306.254059004858,0.14323746466416556,7642.0,9010.0,10816.0,988.5,10816.0
406.tiff,tm_ccoeff@matched,full_list_recall,canine soft tissue sarcoma,False,ccoeff,matched,4,0,0.8500000000000001,0.09999999999999998,0.11764705882352937,0.8,0.8,1.0,0.050000000000000044,0.8
406.tiff,tm_ccoeff@matched,recall_at_250,canine soft tissue sarcoma,False,ccoeff,matched,4,0,0.35000000000000003,0.1914854215512676,0.5471012044321931,0.2,0.30000000000000004,0.6,0.25,0.2
406.tiff,tm_ccoeff_od,read_100,canine soft tissue sarcoma,False,ccoeff,full,4,2,7635.0,1892.2177464552012,0.2478346753706878,6297.0,7635.0,8973.0,1338.0,
406.tiff,tm_ccoeff_od,read_95,canine soft tissue sarcoma,False,ccoeff,full,4,2,7635.0,1892.2177464552012,0.2478346753706878,6297.0,7635.0,8973.0,1338.0,
406.tiff,tm_ccoeff_od,read_50,canine soft tissue sarcoma,False,ccoeff,full,4,0,413.25,329.0667358860003,0.79628974201089,126.0,354.0,819.0,455.25,819.0
406.tiff,tm_ccoeff_od,n_detections,canine soft tissue sarcoma,False,ccoeff,full,4,0,14385.5,1002.9903622002888,0.06972231498385797,13297.0,14285.5,15674.0,1009.0,15674.0
406.tiff,tm_ccoeff_od,full_list_recall,canine soft tissue sarcoma,False,ccoeff,full,4,0,0.8999999999999999,0.11547005383792512,0.12830005981991682,0.8,0.9,1.0,0.19999999999999996,0.8
406.tiff,tm_ccoeff_od,recall_at_250,canine soft tissue sarcoma,False,ccoeff,full,4,0,0.4,0.282842712474619,0.7071067811865475,0.0,0.5,0.6,0.29999999999999993,0.0
406.tiff,tm_ccorr,read_100,canine soft tissue sarcoma,False,ccorr,full,4,1,7514.0,1429.0965677658037,0.190191185489194,6147.0,7397.0,8998.0,1425.5,
406.tiff,tm_ccorr,read_95,canine soft tissue sarcoma,False,ccorr,full,4,1,7514.0,1429.0965677658037,0.190191185489194,6147.0,7397.0,8998.0,1425.5,
406.tiff,tm_ccorr,read_50,canine soft tissue sarcoma,False,ccorr,full,4,0,1427.0,1023.8538307134796,0.7174869171082549,419.0,1235.5,2818.0,968.0,2818.0
406.tiff,tm_ccorr,n_detections,canine soft tissue sarcoma,False,ccorr,full,4,0,9119.5,1306.254059004858,0.14323746466416556,7642.0,9010.0,10816.0,988.5,10816.0
406.tiff,tm_ccorr,full_list_recall,canine soft tissue sarcoma,False,ccorr,full,4,0,0.95,0.09999999999999998,0.10526315789473682,0.8,1.0,1.0,0.050000000000000044,0.8
406.tiff,tm_ccorr,recall_at_250,canine soft tissue sarcoma,False,ccorr,full,4,0,0.05,0.10000000000000002,2.0000000000000004,0.0,0.0,0.2,0.05,0.0
406.tiff,tm_ccorr@matched,read_100,canine soft tissue sarcoma,False,ccorr,matched,4,1,7514.0,1429.0965677658037,0.190191185489194,6147.0,7397.0,8998.0,1425.5,
406.tiff,tm_ccorr@matched,read_95,canine soft tissue sarcoma,False,ccorr,matched,4,1,7514.0,1429.0965677658037,0.190191185489194,6147.0,7397.0,8998.0,1425.5,
406.tiff,tm_ccorr@matched,read_50,canine soft tissue sarcoma,False,ccorr,matched,4,0,1427.0,1023.8538307134796,0.7174869171082549,419.0,1235.5,2818.0,968.0,2818.0
406.tiff,tm_ccorr@matched,n_detections,canine soft tissue sarcoma,False,ccorr,matched,4,0,9119.5,1306.254059004858,0.14323746466416556,7642.0,9010.0,10816.0,988.5,10816.0
406.tiff,tm_ccorr@matched,full_list_recall,canine soft tissue sarcoma,False,ccorr,matched,4,0,0.95,0.09999999999999998,0.10526315789473682,0.8,1.0,1.0,0.050000000000000044,0.8
406.tiff,tm_ccorr@matched,recall_at_250,canine soft tissue sarcoma,False,ccorr,matched,4,0,0.05,0.10000000000000002,2.0000000000000004,0.0,0.0,0.2,0.05,0.0
406.tiff,tm_ccorr_od,read_100,canine soft tissue sarcoma,False,ccorr,full,4,1,4657.333333333333,2940.6163186198455,0.6313948579916645,1294.0,5935.0,6743.0,2724.5,
406.tiff,tm_ccorr_od,read_95,canine soft tissue sarcoma,False,ccorr,full,4,1,4657.333333333333,2940.6163186198455,0.6313948579916645,1294.0,5935.0,6743.0,2724.5,
406.tiff,tm_ccorr_od,read_50,canine soft tissue sarcoma,False,ccorr,full,4,0,444.0,361.50518668478327,0.814200870911674,134.0,380.0,882.0,515.5,882.0
406.tiff,tm_ccorr_od,n_detections,canine soft tissue sarcoma,False,ccorr,full,4,0,9119.5,1306.254059004858,0.14323746466416556,7642.0,9010.0,10816.0,988.5,10816.0
406.tiff,tm_ccorr_od,full_list_recall,canine soft tissue sarcoma,False,ccorr,full,4,0,0.95,0.09999999999999998,0.10526315789473682,0.8,1.0,1.0,0.050000000000000044,0.8
406.tiff,tm_ccorr_od,recall_at_250,canine soft tissue sarcoma,False,ccorr,full,4,0,0.45,0.1914854215512676,0.4255231590028169,0.2,0.5,0.6,0.24999999999999994,0.2
459.tiff,blob_native,read_100,canine soft tissue sarcoma,True,-,full,5,5,,,,,,,,
459.tiff,blob_native,read_95,canine soft tissue sarcoma,True,-,full,5,0,14110.6,2427.028182778272,0.17200035312306153,9769.0,15196.0,15196.0,0.0,15196.0
459.tiff,blob_native,read_50,canine soft tissue sarcoma,True,-,full,5,0,349.8,2.6832815729997477,0.00767090215265794,345.0,351.0,351.0,0.0,351.0
459.tiff,blob_native,n_detections,canine soft tissue sarcoma,True,-,full,5,0,15390.0,0.0,0.0,15390.0,15390.0,15390.0,0.0,15390.0
459.tiff,blob_native,full_list_recall,canine soft tissue sarcoma,True,-,full,5,0,0.9553846153846154,0.003440104580768895,0.0036007535869561702,0.9538461538461539,0.9538461538461539,0.9615384615384616,0.0,0.9538461538461539
459.tiff,blob_native,recall_at_250,canine soft tissue sarcoma,True,-,full,5,0,0.4323076923076924,0.003440104580768895,0.00795753728647609,0.4307692307692308,0.4307692307692308,0.43846153846153846,0.0,0.4307692307692308
459.tiff,blob_native@matched,read_100,canine soft tissue sarcoma,True,-,matched,5,5,,,,,,,,
459.tiff,blob_native@matched,read_95,canine soft tissue sarcoma,True,-,matched,5,5,,,,,,,,
459.tiff,blob_native@matched,read_50,canine soft tissue sarcoma,True,-,matched,5,0,349.8,2.6832815729997477,0.00767090215265794,345.0,351.0,351.0,0.0,351.0
459.tiff,blob_native@matched,n_detections,canine soft tissue sarcoma,True,-,matched,5,0,8035.8,418.7459850553794,0.052110055632964905,7710.0,7911.0,8756.0,222.0,8756.0
459.tiff,blob_native@matched,full_list_recall,canine soft tissue sarcoma,True,-,matched,5,0,0.9400000000000001,0.003440104580768895,0.0036596857242222284,0.9384615384615385,0.9384615384615385,0.9461538461538461,0.0,0.9384615384615385
459.tiff,blob_native@matched,recall_at_250,canine soft tissue sarcoma,True,-,matched,5,0,0.4323076923076924,0.003440104580768895,0.00795753728647609,0.4307692307692308,0.4307692307692308,0.43846153846153846,0.0,0.4307692307692308
459.tiff,blob_od,read_100,canine soft tissue sarcoma,True,-,full,5,5,,,,,,,,
459.tiff,blob_od,read_95,canine soft tissue sarcoma,True,-,full,5,0,14078.2,585.402596509445,0.04158220486350847,13031.0,14340.0,14340.0,0.0,14340.0
459.tiff,blob_od,read_50,canine soft tissue sarcoma,True,-,full,5,0,136.4,1.3416407864998738,0.009836076147359778,134.0,137.0,137.0,0.0,137.0
459.tiff,blob_od,n_detections,canine soft tissue sarcoma,True,-,full,5,0,15390.0,0.0,0.0,15390.0,15390.0,15390.0,0.0,15390.0
459.tiff,blob_od,full_list_recall,canine soft tissue sarcoma,True,-,full,5,0,0.9553846153846154,0.003440104580768895,0.0036007535869561702,0.9538461538461539,0.9538461538461539,0.9615384615384616,0.0,0.9538461538461539
459.tiff,blob_od,recall_at_250,canine soft tissue sarcoma,True,-,full,5,0,0.6015384615384616,0.003440104580768895,0.005718843932224505,0.6,0.6,0.6076923076923076,0.0,0.6
459.tiff,tm_ccoeff,read_100,canine soft tissue sarcoma,True,ccoeff,full,5,0,12473.2,499.0342673604689,0.04000851965497778,11872.0,12266.0,13068.0,656.0,13068.0
459.tiff,tm_ccoeff,read_95,canine soft tissue sarcoma,True,ccoeff,full,5,0,7299.2,1852.9106022687656,0.25385118948223995,4688.0,7373.0,9874.0,747.0,9874.0
